movieId,title,genres,rating,year
11037,Porn Star: The Legend of Ron Jeremy,"['Documentary', 'Biography']",6.4,2001
11038,Promises,['Documentary'],8.5,2001
11039,Year of the Devil,"['Comedy', 'Drama', 'Fantasy']",7.6,2002
11040,Sacrificio: Who Betrayed Che Guevara,['Documentary'],7.5,2001
11041,Spun,"['Comedy', 'Crime', 'Drama']",6.8,2002
11042,Stranded,"['Drama', 'Sci-Fi']",5.4,2001
11043,Teenage Caveman,"['Sci-Fi', 'Thriller', 'Horror']",3.3,2002
11044,The Terrorist,['Drama'],7.2,1998
11045,Thunderpants,"['Comedy', 'Family', 'Sci-Fi']",3.6,2002
11046,Tuck Everlasting,"['Drama', 'Romance', 'Family']",6.7,2002
11047,Van Wilder: Party Liaison,"['Comedy', 'Romance']",6.4,2002
11048,White Oleander,['Drama'],7.2,2002
11049,Extreme Ops,"['Action', 'Adventure', 'Thriller']",4.4,2002
11050,Millennium Mambo,"['Drama', 'Romance']",7.0,2001
11051,The Eel,['Drama'],7.4,1997
11052,Down and Out with the Dolls,"['Comedy', 'Music']",6.0,2001
11053,Music for One Apartment and Six Drummers,"['Short', 'Comedy', 'Music']",7.9,2001
11054,Ever Since the World Ended,"['Drama', 'Mystery', 'Sci-Fi']",5.2,2001
11055,The Holy Land,['Drama'],6.6,2001
11056,Kandahar,"['Biography', 'Drama', 'War']",6.8,2001
11057,The Jungle Book 2,"['Adventure', 'Animation', 'Family']",5.3,2003
11058,I'm Going Home,"['Comedy', 'Drama']",7.0,2001
11059,Millennium Mambo,"['Drama', 'Romance']",6.9,2001
11060,Martin & Orloff,['Comedy'],6.8,2002
11061,Music for One Apartment and Six Drummers,"['Short', 'Comedy', 'Music']",7.9,2001
11062,The Mayor of Casterbridge,['Drama'],7.9,2003
11063,No Man's Land,"['Drama', 'War']",8.0,2001
11064,The Emperor's Club,['Drama'],6.9,2002
11065,The Parole Officer,"['Comedy', 'Crime']",6.4,2001
11066,Taurus,['Drama'],7.1,2001
11067,They,"['Horror', 'Mystery', 'Thriller']",4.8,2002
11068,Tribulation Force,"['Action', 'Drama', 'Fantasy']",5.2,2002
11069,8 Women,"['Comedy', 'Crime', 'Musical']",7.1,2002
11070,Ambush,"['Action', 'Short']",7.2,2001
11071,The Spanish Apartment,"['Comedy', 'Drama']",7.3,2002
11072,Assassination Tango,"['Crime', 'Drama', 'Romance']",5.8,2002
11073,Bear's Kiss,"['Drama', 'Fantasy', 'Romance']",6.2,2002
11074,Black Box BRD,['Documentary'],7.4,2001
11075,Blue Hill Avenue,"['Crime', 'Drama']",6.5,2001
11076,Bloody Sunday,"['Drama', 'History', 'War']",7.7,2002
11077,C'est la vie,['Drama'],6.9,2001
11078,Chosen,"['Action', 'Short']",7.0,2001
11079,Children on Their Birthdays,"['Comedy', 'Drama', 'Family']",6.4,2002
11080,Demonlover,"['Thriller', 'Drama', 'Mystery']",5.8,2002
11081,Dangerous Child,['Drama'],6.4,2001
11082,Double Vision,"['Drama', 'Mystery', 'Thriller']",6.4,2002
11083,Down from the Mountain,"['Documentary', 'Music']",7.4,2000
11084,Gadar: Ek Prem Katha,"['Action', 'Drama', 'Romance']",7.1,2001
11085,Soft Shell Man,"['Drama', 'Romance']",7.2,2001
11086,In the Mirror of Maya Deren,"['Documentary', 'Biography']",7.2,2002
11087,Seance,"['Drama', 'Horror', 'Thriller']",6.8,2000
11088,Life and Debt,['Documentary'],7.7,2001
11089,Monday Morning,"['Comedy', 'Drama', 'Romance']",6.7,2002
11090,Mujhe Kucch Kehna Hai,['Romance'],5.2,2001
11091,My Louisiana Sky,['Drama'],6.9,2001
11092,I Served the King of England,"['Comedy', 'Drama', 'Romance']",7.4,2006
11093,Kandahar,"['Biography', 'Drama', 'War']",6.8,2001
11094,Salem Witch Trials,"['Drama', 'History']",6.2,2002
11095,Charlotte Sometimes,"['Drama', 'Romance']",6.0,2002
11096,Showtime,"['Action', 'Comedy', 'Crime']",5.5,2002
11097,Syostry,"['Crime', 'Drama']",7.0,2001
11098,Skins,"['Crime', 'Drama']",7.2,2002
11099,Don't Tempt Me,['Comedy'],6.5,2001
11100,Slap Shot 2: Breaking the Ice,"['Comedy', 'Sport']",4.4,2002
11101,"VeggieTales: Lyle, the Kindly Viking","['Animation', 'Short', 'Comedy']",7.5,2001
11102,Pauly Shore Is Dead,['Comedy'],4.6,2003
11103,Richard Pryor: Live in Concert,"['Comedy', 'Documentary']",8.2,1979
11104,Caesar,"['Biography', 'Drama', 'History']",6.8,2002
11105,Address Unknown,"['Drama', 'War']",7.3,2001
11106,Bang Rajan,"['Action', 'Drama', 'History']",6.8,2000
11107,Bundy,"['Biography', 'Crime', 'Drama']",5.9,2002
11108,Casper's Haunted Christmas,"['Animation', 'Family', 'Fantasy']",4.5,2000
11109,Clèment,"['Drama', 'Romance']",6.3,2001
11110,Coastlines,"['Crime', 'Drama', 'Thriller']",5.9,2002
11111,Cypher,"['Mystery', 'Romance', 'Sci-Fi']",6.9,2002
11112,Dead or Alive 2: Tèbèsha,"['Crime', 'Drama', 'Thriller']",7.0,2000
11113,Australian Rules,"['Drama', 'Romance', 'Sport']",6.8,2002
11114,Havoc,"['Crime', 'Drama']",5.5,2005
11115,Kira's Reason: A Love Story,['Drama'],6.9,2001
11116,My Voyage to Italy,['Documentary'],8.3,2001
11117,Bundy,"['Biography', 'Crime', 'Drama']",5.9,2002
11118,Atanarjuat: The Fast Runner,"['Drama', 'Fantasy']",7.5,2001
11119,Boat Trip,['Comedy'],4.8,2002
11120,Crazy as Hell,"['Drama', 'Thriller']",6.0,2002
11121,Cubeè: Hypercube,"['Sci-Fi', 'Thriller']",5.6,2002
11122,Dreamcatcher,"['Drama', 'Horror', 'Sci-Fi']",5.5,2003
11123,"Milwaukee, Minnesota",['Drama'],6.2,2003
11124,Monster's Ball,"['Drama', 'Romance']",7.1,2001
11125,Dahmer,"['Biography', 'Crime', 'Drama']",5.6,2002
11126,Once Upon a Time in Mexico,"['Action', 'Thriller']",6.4,2003
11127,Pandora's Box,['Thriller'],5.0,2002
11128,Owning Mahowny,"['Crime', 'Thriller', 'Drama']",7.1,2003
11129,Pistol Opera,"['Crime', 'Action', 'Drama']",6.4,2001
11130,Signs,"['Drama', 'Sci-Fi', 'Thriller']",6.7,2002
11131,Shaolin Soccer,"['Action', 'Comedy', 'Sport']",7.3,2001
11132,Star,"['Action', 'Short', 'Comedy']",7.8,2001
11133,Sunshine State,"['Drama', 'Romance']",6.9,2002
11134,The Triplets of Belleville,"['Animation', 'Comedy', 'Drama']",7.8,2003
11135,All or Nothing,['Drama'],7.6,2002
11136,Walking with Prehistoric Beasts,"['Animation', 'Documentary']",8.3,2001
11137,Deathwatch,"['Drama', 'Horror', 'War']",6.0,2002
11138,Akira,"['Animation', 'Action', 'Sci-Fi']",8.1,1988
11139,Autumn Spring,"['Comedy', 'Drama', 'Family']",7.6,2001
11140,Bend It Like Beckham,"['Comedy', 'Drama', 'Romance']",6.7,2002
11141,The Badge,"['Crime', 'Drama', 'Mystery']",6.2,2002
11142,Respiro,['Drama'],7.0,2002
11143,Close Your Eyes,"['Crime', 'Horror', 'Mystery']",6.2,2002
11144,Fulltime Killer,"['Action', 'Crime', 'Drama']",7.0,2001
11145,Hulk,"['Action', 'Sci-Fi']",5.7,2003
11146,Pulse,"['Horror', 'Mystery', 'Thriller']",6.6,2001
11147,What a Girl Wants,"['Comedy', 'Drama', 'Romance']",5.8,2003
11148,Murder by Numbers,"['Crime', 'Drama', 'Thriller']",6.1,2002
11149,Revengers Tragedy,['Drama'],6.7,2002
11150,Treading Water,['Drama'],5.7,2001
11151,Nayakan,"['Crime', 'Drama']",8.8,1987
11152,Porn Theater,['Drama'],6.4,2002
11153,Emmett's Mark,"['Drama', 'Crime', 'Thriller']",6.1,2002
11154,Dèjeuner du matin,"['Short', 'Animation']",7.1,1974
11155,Talk to Her,"['Drama', 'Mystery', 'Romance']",8.0,2002
11156,Late Marriage,"['Comedy', 'Drama', 'Romance']",7.2,2001
11157,The Lost Battalion,"['Action', 'Drama', 'War']",7.1,2001
11158,Love Ke Liye Kuch Bhi Karega,"['Comedy', 'Crime', 'Romance']",6.1,2001
11159,Rain,"['Drama', 'Romance']",7.0,2001
11160,Season's Greetings,"['Animation', 'Horror', 'Short']",7.1,1996
11161,Spy Kids 2: Island of Lost Dreams,"['Action', 'Adventure', 'Comedy']",5.1,2002
11162,Fate,['Drama'],7.7,2001
11163,Fulltime Killer,"['Action', 'Crime', 'Drama']",7.0,2001
11164,Children of Dune,"['Adventure', 'Drama', 'Fantasy']",7.7,2003
11165,Da wan,"['Comedy', 'Drama']",6.7,2001
11166,Secret Things,"['Comedy', 'Drama', 'Fantasy']",6.1,2002
11167,Daredevil,"['Action', 'Crime', 'Fantasy']",5.3,2003
11168,The Medallion,"['Action', 'Comedy', 'Fantasy']",5.1,2003
11169,Pulse,"['Horror', 'Mystery', 'Thriller']",6.6,2001
11170,Bread and Milk,['Drama'],7.1,2001
11171,The Mark of Cain,['Documentary'],7.8,2001
11172,The Royal Scandal,"['Mystery', 'Thriller']",6.5,2001
11173,Tom & Thomas,['Family'],6.8,2002
11174,Zelary,"['Romance', 'Drama']",7.7,2003
11175,Air Bud: Seventh Inning Fetch,"['Comedy', 'Drama', 'Family']",4.3,2002
11176,What a Girl Wants,"['Comedy', 'Drama', 'Romance']",5.8,2003
11177,Bang Bang You're Dead,"['Crime', 'Drama', 'Thriller']",8.0,2002
11178,Barbie in the Nutcracker,"['Animation', 'Family', 'Musical']",5.9,2001
11179,Ghost Ship,"['Horror', 'Mystery']",5.4,2002
11180,"Hi, Tereska",['Drama'],7.3,2001
11181,A Place in the World,['Drama'],7.2,2001
11182,Godforsaken!,"['Crime', 'Drama']",7.2,2003
11183,The Wild Thornberrys Movie,"['Adventure', 'Animation', 'Family']",5.1,2002
11184,28 Days Later...,['Horror'],7.6,2002
11185,Warm Water Under a Red Bridge,"['Comedy', 'Drama', 'Fantasy']",6.9,2001
11186,Pairan,"['Drama', 'Romance']",7.8,2001
11187,Hukkle,"['Crime', 'Mystery', 'Drama']",7.2,2002
11188,Stuff and Dough,['Drama'],7.4,2001
11189,Forklift Driver Klaus: The First Day on the Job,"['Short', 'Action', 'Comedy']",8.0,2000
11190,Young Adam,"['Crime', 'Drama']",6.5,2003
11191,Living with the Dead,"['Drama', 'Sci-Fi', 'Crime']",7.2,2002
11192,Between Strangers,['Drama'],6.2,2002
11193,Red Dragon,"['Crime', 'Thriller']",7.2,2002
11194,Taken,"['Drama', 'Sci-Fi']",7.9,2002
11195,Aks,"['Thriller', 'Mystery']",5.9,2001
11196,The Butterfly Effect,"['Sci-Fi', 'Thriller']",7.7,2004
11197,The Dark Diamond,"['Adventure', 'Family', 'Mystery']",4.6,2004
11198,Barking Dogs Never Bite,['Comedy'],7.1,2000
11199,Fear X,['Thriller'],5.9,2003
11200,Joseph and the Amazing Technicolor Dreamcoat,['Musical'],7.4,1999
11201,Meet the Fockers,"['Comedy', 'Romance']",6.3,2004
11202,The Life of David Gale,"['Crime', 'Drama', 'Thriller']",7.5,2003
11203,The Settlement,['Documentary'],6.6,2002
11204,Scooby-Doo and the Cyber Chase,"['Animation', 'Action', 'Adventure']",6.9,2001
11205,The Tuxedo,"['Action', 'Comedy', 'Sci-Fi']",5.3,2002
11206,Blue Car,['Drama'],6.7,2002
11207,Max,"['Drama', 'War']",6.6,2002
11208,Lathe of Heaven,['Sci-Fi'],5.9,2002
11209,Full Frontal,"['Comedy', 'Romance']",4.8,2002
11210,Space Station 3D,['Documentary'],7.5,2002
11211,Tum Bin...: Love Will Find a Way,"['Drama', 'Romance']",7.4,2001
11212,Visitor Q,"['Comedy', 'Drama', 'Horror']",6.8,2001
11213,X-Men 2,"['Action', 'Adventure', 'Sci-Fi']",7.5,2003
11214,The Afternoon of a Torturer,"['Biography', 'Drama']",7.7,2001
11215,Between Strangers,['Drama'],6.2,2002
11216,By Hook or by Crook,"['Crime', 'Drama', 'Romance']",5.7,2001
11217,Confessions of a Dangerous Mind,"['Biography', 'Comedy', 'Crime']",7.1,2002
11218,En construccièn,['Documentary'],7.5,2001
11219,Hush!,"['Comedy', 'Drama']",6.8,2001
11220,Hysterical Blindness,['Drama'],6.5,2002
11221,Irreversible,"['Crime', 'Drama', 'Mystery']",7.4,2002
11222,Hollywood Hong-Kong,,6.9,2001
11223,Dog Days,['Drama'],7.1,2001
11224,Raakh,"['Action', 'Adventure', 'Crime']",7.8,1989
11225,Secret Ballot,['Comedy'],6.7,2001
11226,Summer Things,"['Comedy', 'Drama', 'Romance']",6.7,2002
11227,Behind the Sun,['Drama'],7.7,2001
11228,Balzac and the Little Chinese Seamstress,"['Biography', 'Drama', 'Romance']",7.2,2002
11229,Cinderella II: Dreams Come True,"['Animation', 'Family', 'Fantasy']",4.9,2002
11230,The Son,"['Drama', 'Mystery']",7.7,2002
11231,Big Girls Don't Cry,['Drama'],7.1,2002
11232,Freedom,['Drama'],7.0,2001
11233,Millennium Actress,"['Animation', 'Drama', 'Fantasy']",7.9,2001
11234,Nayak: The Real Hero,"['Drama', 'Action']",7.7,2001
11235,Monsieur Batignole,"['Comedy', 'Drama']",7.0,2002
11236,Swept Away,"['Comedy', 'Romance']",3.6,2002
11237,A Cab for Three,"['Crime', 'Drama', 'Thriller']",7.1,2001
11238,A Housekeeper,"['Comedy', 'Drama', 'Romance']",6.3,2002
11239,Visitor Q,"['Comedy', 'Drama', 'Horror']",6.8,2001
11240,Wave Twisters,"['Animation', 'Adventure', 'Musical']",7.3,2001
11241,He Loves Me... He Loves Me Not,"['Romance', 'Thriller']",7.3,2002
11242,Crackerjack,['Comedy'],6.9,2002
11243,Devasuram,"['Action', 'Drama', 'Thriller']",8.2,1993
11244,Do Fish Do It?,['Drama'],7.0,2002
11245,G,"['Drama', 'Romance']",4.9,2002
11246,Lan Yu,"['Drama', 'Romance']",7.2,2001
11247,Markova: Comfort Gay,"['Biography', 'Drama', 'History']",6.6,2000
11248,Tender Age,['Drama'],7.2,2000
11249,Solino,"['Drama', 'Comedy']",7.4,2002
11250,Dil Chahta Hai,"['Comedy', 'Drama']",8.2,2001
11251,The Recruit,"['Action', 'Crime', 'Drama']",6.6,2003
11252,Love in the Time of Money,"['Comedy', 'Drama', 'Romance']",5.5,2002
11253,Fixing Frank,['Drama'],6.5,2002
11254,Fidel,"['Documentary', 'Biography']",7.4,2001
11255,Son of the Bride,"['Comedy', 'Drama']",7.9,2001
11256,No Good Deed,"['Action', 'Crime', 'Drama']",5.5,2002
11257,The Rules of Attraction,"['Comedy', 'Drama', 'Romance']",6.8,2002
11258,800 Bullets,"['Action', 'Comedy', 'Drama']",6.4,2002
11259,Before the Devil Knows You're Dead,"['Crime', 'Drama', 'Thriller']",7.3,2007
11260,Carandiru,"['Drama', 'Crime']",7.6,2003
11261,Delbaran,['Drama'],6.7,2001
11262,Devil's Playground,['Documentary'],7.1,2002
11263,Dibu 3,"['Adventure', 'Comedy', 'Family']",3.6,2002
11264,Dexter's Laboratory: Ego Trip,"['Animation', 'Comedy', 'Family']",7.6,1999
11265,Desmundo,['Drama'],7.0,2002
11266,Dracula: Pages from a Virgin's Diary,"['Comedy', 'Horror', 'Musical']",7.0,2002
11267,Jet Lag,"['Comedy', 'Romance']",6.2,2002
11268,Erkan & Stefan gegen die Mèchte der Finsternis,"['Adventure', 'Comedy']",4.1,2002
11269,Face,['Drama'],6.4,2002
11270,Warriors,"['Adventure', 'War', 'Drama']",6.5,2002
11271,Marie-Jo and Her 2 Lovers,['Drama'],6.6,2002
11272,Metropolis,"['Animation', 'Adventure', 'Drama']",7.3,2001
11273,The Music Man,"['Comedy', 'Family', 'Musical']",6.3,2003
11274,No Good Deed,"['Action', 'Crime', 'Drama']",5.5,2002
11275,Loco Love,"['Comedy', 'Romance']",5.3,2003
11276,The Phantom of the Opera,"['Drama', 'Musical', 'Romance']",7.4,2004
11277,The Rosa Parks Story,"['Biography', 'Drama']",7.4,2002
11278,Rush Hour 3,"['Action', 'Comedy', 'Crime']",6.2,2007
11279,Sammy and Me,"['Comedy', 'Family', 'Romance']",6.0,2002
11280,Super Sucker,['Comedy'],4.5,2002
11281,Every Stewardess Goes to Heaven,"['Comedy', 'Drama', 'Romance']",6.7,2002
11282,Treed Murray,"['Drama', 'Thriller']",7.5,2001
11283,Venus Boyz,['Documentary'],6.9,2002
11284,My Sassy Girl,"['Comedy', 'Drama', 'Romance']",8.2,2001
11285,The Touch,"['Action', 'Adventure', 'Romance']",4.6,2002
11286,The Little Polar Bear,"['Animation', 'Family', 'Adventure']",5.7,2001
11287,The Little Bear Movie,"['Animation', 'Adventure', 'Family']",6.3,2001
11288,Secret Ballot,['Comedy'],6.7,2001
11289,2009 Loseuteu maemorijeu,"['Action', 'Drama', 'Sci-Fi']",6.2,2002
11290,Aalavandhan,['Thriller'],7.2,2001
11291,A Loving Father,['Drama'],6.2,2002
11292,American Adobo,"['Comedy', 'Romance']",5.0,2001
11293,Beyond Borders,"['Adventure', 'Drama', 'Romance']",6.4,2003
11294,The Pinochet Case,['Documentary'],7.3,2001
11295,The Gathering,"['Horror', 'Thriller']",5.7,2003
11296,Kaante,"['Action', 'Crime', 'Drama']",6.5,2002
11297,Me and Morrison,"['Crime', 'Romance']",4.9,2001
11298,Rent,"['Drama', 'Musical', 'Romance']",7.0,2005
11299,Kick the Moon,"['Comedy', 'Drama']",6.7,2001
11300,The Bomber,"['Drama', 'Thriller']",4.9,2001
11301,Shot in the Heart,"['Crime', 'Drama', 'Thriller']",6.4,2001
11302,Ghost River,['Drama'],6.1,2002
11303,Vaya con Dios,"['Comedy', 'Music', 'Romance']",7.1,2002
11304,Die Abrafaxe - Unter schwarzer Flagge,"['Animation', 'Adventure', 'Comedy']",5.4,2001
11305,Angelus,"['Comedy', 'Drama']",7.2,2000
11306,Austin Powers in Goldmember,"['Action', 'Comedy', 'Crime']",6.2,2002
11307,One Fine Spring Day,"['Drama', 'Romance']",7.3,2001
11308,Personal Velocity: Three Portraits,"['Drama', 'Romance']",6.6,2002
11309,Feardotcom,"['Crime', 'Horror', 'Thriller']",3.3,2002
11310,Harry Potter and the Chamber of Secrets,"['Adventure', 'Family', 'Fantasy']",7.3,2002
11311,Chaos,"['Crime', 'Mystery', 'Thriller']",6.7,2000
11312,Knallharte Jungs,"['Comedy', 'Fantasy']",4.4,2002
11313,The Master of Disguise,"['Comedy', 'Family']",3.3,2002
11314,Nijinsky: The Diaries of Vaslav Nijinsky,['Biography'],6.5,2001
11315,Rare Birds,"['Comedy', 'Drama', 'Mystery']",6.5,2001
11316,Running Out of Time 2,"['Crime', 'Action']",5.9,2001
11317,One Man Up,"['Comedy', 'Drama']",7.3,2001
11318,The Warrior,"['Adventure', 'Drama']",6.8,2001
11319,Wrong Turn,['Horror'],6.1,2003
11320,xXx,"['Action', 'Adventure', 'Thriller']",5.8,2002
11321,One Man Up,"['Comedy', 'Drama']",7.3,2001
11322,Friday Night,"['Drama', 'Romance']",6.7,2002
11323,The Deep End,"['Crime', 'Drama', 'Mystery']",6.7,2001
11324,Sons and Daughters,['Drama'],7.1,2001
11325,Ichi the Killer,"['Action', 'Comedy', 'Crime']",7.1,2001
11326,News from a Personal War,['Documentary'],7.9,1999
11327,Real Women Have Curves,"['Comedy', 'Drama']",7.0,2002
11328,Tru Confessions,"['Drama', 'Comedy', 'Family']",7.9,2002
11329,The Blue Planet,['Documentary'],9.2,2001
11330,Company,"['Action', 'Crime', 'Thriller']",8.1,2002
11331,The Chronicles of Riddick,"['Action', 'Adventure', 'Sci-Fi']",6.7,2004
11332,Take Care of My Cat,['Drama'],7.4,2001
11333,Irène,"['Comedy', 'Drama', 'Romance']",6.3,2002
11334,Kiss the Bride,"['Comedy', 'Drama', 'Romance']",5.5,2002
11335,Catch That Girl,"['Family', 'Adventure', 'Crime']",6.2,2002
11336,Porto of My Childhood,['Drama'],7.3,2001
11337,Little Secrets,"['Comedy', 'Drama', 'Family']",6.5,2001
11338,Strange Invaders,"['Animation', 'Short', 'Comedy']",6.6,2002
11339,Symbiopsychotaxiplasm: Take One,['Documentary'],7.2,1968
11340,Valentin,"['Comedy', 'Drama', 'Romance']",7.7,2002
11341,Brown Sugar,"['Romance', 'Comedy', 'Drama']",6.5,2002
11342,Elegy of a Voyage,"['Documentary', 'Drama', 'Fantasy']",7.3,2001
11343,Feardotcom,"['Crime', 'Horror', 'Thriller']",3.3,2002
11344,Firestarter 2: Rekindled,"['Horror', 'Sci-Fi', 'Thriller']",5.0,2002
11345,Ghosts of the Abyss,"['Documentary', 'Family']",6.9,2003
11346,I Spy,"['Action', 'Adventure', 'Comedy']",5.4,2002
11347,Half Past Dead,"['Action', 'Crime', 'Thriller']",4.5,2002
11348,Mindhunters,"['Crime', 'Mystery', 'Thriller']",6.4,2004
11349,Everybody Loves Alice,['Drama'],5.7,2002
11350,Kaena: The Prophecy,"['Animation', 'Adventure', 'Family']",6.2,2003
11351,All About Lily Chou-Chou,"['Crime', 'Drama', 'Music']",7.7,2001
11352,Bruce Lee: A Warrior's Journey,"['Documentary', 'Action', 'Biography']",8.2,2000
11353,We Can Be Heroes!,"['Drama', 'Family']",5.3,2002
11354,Days of Nietzsche in Turin,['Drama'],6.0,2001
11355,The Family Jewels,"['Comedy', 'Drama', 'Romance']",7.2,2003
11356,Drive,['Crime'],7.2,2002
11357,Far from Heaven,['Drama'],7.4,2002
11358,Harmful Insect,['Drama'],7.2,2001
11359,Harmful Insect,['Drama'],7.2,2001
11360,The Last Unicorn,"['Family', 'Animation', 'Fantasy']",7.5,1982
11361,Manito,"['Drama', 'Family']",6.9,2002
11362,Much Ado About Something,"['Documentary', 'Mystery']",7.0,2001
11363,The Ring,"['Horror', 'Mystery']",7.1,2002
11364,Purgatory House,['Drama'],6.4,2004
11365,Rosenstrasse,"['Drama', 'War']",6.8,2003
11366,Shrek 2,"['Animation', 'Adventure', 'Comedy']",7.2,2004
11367,Seaside,['Drama'],5.6,2002
11368,8 Mile,"['Drama', 'Music']",7.0,2002
11369,Whale Rider,"['Drama', 'Family']",7.7,2002
11370,Quitting,"['Biography', 'Drama', 'Music']",7.2,2001
11371,On the Road to Emmaus,"['Musical', 'Comedy']",6.6,2001
11372,Firestarter 2: Rekindled,"['Horror', 'Sci-Fi', 'Thriller']",5.0,2002
11373,Jonah: A VeggieTales Movie,"['Animation', 'Adventure', 'Comedy']",6.6,2002
11374,Laurel Canyon,['Drama'],6.5,2002
11375,Undertaking Betty,"['Comedy', 'Romance']",6.7,2002
11376,Nothing,"['Comedy', 'Fantasy']",6.3,2003
11377,Auto Focus,"['Biography', 'Crime', 'Drama']",6.6,2002
11378,Apple Jack,"['Short', 'Comedy', 'Drama']",6.8,2003
11379,Cherish,"['Comedy', 'Drama', 'Thriller']",6.8,2002
11380,In America,['Drama'],7.8,2002
11381,Evelyn,['Drama'],7.0,2002
11382,Inside,['Short'],7.5,2002
11383,The Movie Hero,"['Comedy', 'Romance']",6.5,2003
11384,Momo,"['Animation', 'Family', 'Fantasy']",7.0,2001
11385,Roger Dodger,"['Comedy', 'Drama']",7.0,2002
11386,Home on the Range,"['Animation', 'Comedy', 'Family']",5.4,2004
11387,Waterboys,"['Comedy', 'Sport']",7.3,2001
11388,Saraband,"['Drama', 'Music']",7.8,2003
11389,All the Real Girls,"['Drama', 'Romance']",6.9,2003
11390,Brief Crossing,"['Comedy', 'Drama', 'Romance']",7.0,2001
11391,Chicago,"['Comedy', 'Crime', 'Musical']",7.2,2002
11392,Fausto 5.0,"['Drama', 'Fantasy', 'Horror']",6.3,2001
11393,Fimfèrum Jana Wericha,"['Animation', 'Comedy', 'Fantasy']",7.5,2002
11394,Loco Fever,['Drama'],6.6,2001
11395,Gigli,"['Comedy', 'Crime', 'Romance']",2.3,2003
11396,Gotta Kick It Up!,"['Comedy', 'Drama', 'Family']",5.6,2002
11397,Go,['Drama'],7.7,2001
11398,Hero,"['Action', 'Adventure', 'History']",7.9,2002
11399,The Hitcher II: I've Been Waiting,"['Horror', 'Thriller']",4.3,2003
11400,I Capture the Castle,"['Drama', 'Romance']",7.1,2003
11401,Kart Racer,"['Comedy', 'Drama', 'Family']",5.8,2003
11402,Jersey Girl,"['Comedy', 'Drama', 'Romance']",6.2,2004
11403,Lilya 4-Ever,"['Crime', 'Drama']",7.9,2002
11404,Morvern Callar,['Drama'],6.7,2002
11405,The Holy Girl,['Drama'],6.6,2004
11406,Red Satin,"['Musical', 'Drama']",6.7,2002
11407,Shanghai Knights,"['Action', 'Adventure', 'Comedy']",6.2,2003
11408,Blue Crush,"['Drama', 'Romance', 'Sport']",5.6,2002
11409,So Close,"['Action', 'Adventure', 'Comedy']",6.8,2002
11410,The Hexer,"['Adventure', 'Fantasy']",3.5,2001
11411,The Way We Live Now,"['Drama', 'Romance']",7.8,2001
11412,Bolivia,['Drama'],7.4,2001
11413,Dead Creatures,"['Drama', 'Horror', 'Thriller']",5.1,2001
11414,Deliver Us from Eva,"['Comedy', 'Drama', 'Romance']",6.0,2003
11415,Dirty Pretty Things,"['Crime', 'Drama', 'Thriller']",7.4,2002
11416,Oysters at Nam Kee's,"['Drama', 'Romance']",5.4,2002
11417,Hell House,['Documentary'],6.9,2001
11418,Ghost in the Shell,"['Animation', 'Action', 'Mystery']",8.0,1995
11419,Good Bye Lenin!,"['Comedy', 'Drama', 'Romance']",7.8,2003
11420,Grave of the Fireflies,"['Animation', 'Drama', 'War']",8.5,1988
11421,The Heart of Me,"['Drama', 'Romance']",6.6,2002
11422,Man on the Train,"['Crime', 'Drama', 'Thriller']",7.3,2002
11423,Jeepers Creepers II,"['Horror', 'Thriller']",5.5,2003
11424,Inspector Gadget 2,"['Action', 'Comedy', 'Family']",3.4,2003
11425,The Land Before Time VIII: The Big Freeze,"['Animation', 'Adventure', 'Family']",5.8,2001
11426,The Other Side of the Bed,"['Comedy', 'Drama', 'Musical']",6.6,2002
11427,God Grew Tired of Us,['Documentary'],8.0,2006
11428,Once Upon a Time in the Midlands,"['Comedy', 'Drama', 'Romance']",6.1,2002
11429,Winged Migration,['Documentary'],8.0,2001
11430,Robot Stories,"['Drama', 'Romance', 'Sci-Fi']",5.9,2003
11431,Saraband,"['Drama', 'Music']",7.8,2003
11432,Ten,['Drama'],7.5,2002
11433,The United States of Leland,"['Crime', 'Drama', 'Romance']",7.2,2003
11434,Gasoline,['Crime'],5.2,2001
11435,Special Delivery,['Comedy'],6.1,2002
11436,To Kill a King,"['Biography', 'Drama', 'History']",6.2,2003
11437,The Conscientious Objector,"['Documentary', 'War']",8.1,2004
11438,Fubar,"['Comedy', 'Music']",7.2,2002
11439,The Hot Chick,"['Comedy', 'Fantasy']",5.5,2002
11440,Gerry,"['Adventure', 'Drama', 'Mystery']",6.2,2002
11441,The Lost World,"['Adventure', 'Drama', 'Fantasy']",6.7,2001
11442,Old School,['Comedy'],7.2,2003
11443,On_Line,['Drama'],5.7,2002
11444,Tom and Jerry: The Magic Ring,"['Action', 'Animation', 'Comedy']",6.2,2002
11445,The Uncertainty Principle,['Drama'],6.6,2002
11446,Happy Times,"['Comedy', 'Drama']",7.5,2000
11447,Daughter from Danang,"['Documentary', 'War']",7.5,2002
11448,Amandla! A Revolution in Four Part Harmony,"['Documentary', 'History', 'Music']",7.3,2002
11449,Soft Shell Man,"['Drama', 'Romance']",7.2,2001
11450,The Business of Fancydancing,"['Drama', 'Music']",6.9,2002
11451,Decasia,['Documentary'],7.3,2002
11452,Derrida,['Documentary'],6.5,2002
11453,Dream Work,['Short'],6.9,2002
11454,How to Draw a Bunny,['Documentary'],7.5,2002
11455,Blue Vinyl,['Documentary'],6.9,2002
